time,fa_swc_20,fa_swc_40,fa_swc_100,g2e_swc_20,g2e_swc_40,g2e_swc_100,crop_swc_20,crop_swc_40,crop_swc_100,syntropic_swc_20,syntropic_swc_40,syntropic_swc_100,fa_iso_20,fa_iso_40,fa_iso_100,g2e_iso_20,g2e_iso_40,g2e_iso_100,crop_iso_20,crop_iso_40,crop_iso_100,syntropic_iso_20,syntropic_iso_40,syntropic_iso_100
2021/8/19,0.037567014,0.041439931,0.060569792,0.083445139,0.126271181,0.101919444,0.046723958,0.190947917,0.333359375,0.051291667,0.0738125,0.242088542,,,,,,,,,,,,
2021/8/20,0.037484722,0.041320139,0.060176042,0.082185764,0.125784375,0.101784375,0.046432292,0.189736979,0.332802083,0.050578125,0.072994792,0.241557292,,,,,,,,,,,,
2021/8/21,0.037356944,0.041182292,0.059747569,0.080947917,0.125160417,0.101715972,0.045526042,0.188346354,0.332255208,0.050338542,0.07221875,0.240682292,,,,,,,,,,,,
2021/8/22,0.044152431,0.041019444,0.059346181,0.079776042,0.1245375,0.10159375,0.045302083,0.186953125,0.33140625,0.049619792,0.071442708,0.239515625,,,,,,,,,,,,
2021/8/23,0.143817014,0.067540278,0.059151736,0.101811111,0.124419444,0.101500694,0.159760417,0.18696875,0.33115625,0.091625,0.072895833,0.239614583,,,,,,,,,,,,
2021/8/24,0.129138889,0.077004514,0.059038542,0.147852778,0.124276736,0.101444792,0.198755208,0.18628125,0.330796875,0.142614583,0.072609375,0.239786458,,,,,,,,,,,,
2021/8/25,0.110754861,0.074403819,0.059225694,0.157646875,0.124070833,0.101364931,0.186953125,0.185710937,0.330140625,0.142630208,0.0725,0.239807292,,,,,,,,,,,,
2021/8/26,0.10025,0.072764583,0.059694792,0.160167014,0.123904167,0.101273958,0.184036458,0.185317708,0.329328125,0.141546875,0.0725,0.239213542,,,,,,,,,,,,
2021/8/27,0.096553819,0.071810764,0.060136458,0.165188542,0.123780903,0.101197569,0.189473958,0.185070313,0.328796875,0.145598958,0.0725,0.239333333,,,,,,,,,,,,
2021/8/28,0.098237847,0.070686111,0.060623611,0.171289931,0.123610417,0.101129167,0.201807292,0.184622396,0.328296875,0.162333333,0.072890625,0.238895833,,,,,,,,,,,,
2021/8/29,0.111245139,0.071447222,0.060933333,0.174346181,0.123506597,0.101059375,0.202619792,0.184518229,0.327666667,0.165046875,0.073177083,0.238786458,,,,,,,,,,,,
2021/8/30,0.161555903,0.084534028,0.060914931,0.204808681,0.123445139,0.100975,0.234848958,0.184473958,0.327453125,0.201109375,0.073869792,0.238822917,,,,,,,,,,,,
2021/8/31,0.160132292,0.088863194,0.061399653,0.210511111,0.123355556,0.100931111,0.235223958,0.184333333,0.326734375,0.210098958,0.078015625,0.238791667,,,,,,,,,,,,
2021/9/1,0.142654167,0.086203472,0.061915972,0.202517361,0.123205556,0.100856597,0.219229167,0.186039062,0.326625,0.19709375,0.093041667,0.238833333,,,,,,,,,,,,
2021/9/2,0.128257639,0.084013194,0.06238125,0.196790972,0.123112847,0.100805556,0.207052083,0.192072917,0.326401042,0.18559375,0.108885417,0.238703125,,,,,,,,,,,,
2021/9/3,0.117121181,0.08181875,0.062794444,0.191421875,0.123077778,0.100740972,0.196578125,0.197546875,0.325916667,0.175276042,0.120192708,0.23878125,,,,,,,,,,,,
2021/9/4,0.109311806,0.080166667,0.063154167,0.186958681,0.123161806,0.100714236,0.188317708,0.201020833,0.325557292,0.166307292,0.127239583,0.23878125,,,,,,,,,,,,
2021/9/5,0.103294792,0.078434375,0.063405903,0.183253472,0.123251042,0.100664931,0.181078125,0.203018229,0.325145833,0.158265625,0.131447917,0.238598958,,,,,,,,,,,,
2021/9/6,0.096340278,0.075972917,0.063602083,0.179852778,0.123305903,0.100598958,0.17309375,0.204333333,0.324645833,0.149885417,0.132958333,0.238427083,,,,,,,,,,,,
2021/9/7,0.090308681,0.073679167,0.063749653,0.176849653,0.123428472,0.100554514,0.166020833,0.205377604,0.324260417,0.14325,0.1335,0.238552083,-62.96046606,-56.77539129,-56.69818016,-77.74031386,-51.10220635,-51.47985815,,,,,,
2021/9/8,0.084653125,0.071388542,0.063985069,0.174985764,0.123665625,0.10055,0.159119792,0.206088542,0.32409375,0.136796875,0.132859375,0.238729167,,,,,,,-69.89821817,-55.61892233,-53.32063278,-72.34455653,-56.82654177,-63.47230967
2021/9/9,0.078130208,0.068665972,0.064036111,0.173674653,0.123886806,0.100563194,0.151833333,0.206554687,0.324010417,0.129791667,0.131651042,0.238822917,,,,,,,,,,,,
2021/9/10,0.071665972,0.066063889,0.064059722,0.171330556,0.124085764,0.100533333,0.144760417,0.206825521,0.323625,0.123390625,0.130338542,0.239260417,,,,,,,,,,,,
2021/9/11,0.068122222,0.064878472,0.064169444,0.169341319,0.124294444,0.100533333,0.140859375,0.207192708,0.323786458,0.119510417,0.129427083,0.239447917,,,,,,,,,,,,
2021/9/12,0.066094444,0.063948611,0.064323611,0.167615278,0.124451389,0.100515972,0.1405625,0.207765625,0.323880208,0.117432292,0.128739583,0.24028125,,,,,,,,,,,,
2021/9/13,0.062700347,0.062402431,0.064400347,0.165420139,0.124616667,0.100543403,0.139255208,0.207997396,0.32365625,0.11453125,0.127697917,0.240328125,,,,,,,,,,,,
2021/9/14,0.059378125,0.060777431,0.064427778,0.162410069,0.124838194,0.100650694,0.135942708,0.207528646,0.323583333,0.110755208,0.125817708,0.240442708,,,,,,,,,,,,
2021/9/15,0.057785417,0.059227778,0.064273958,0.160106597,0.124836111,0.100597222,0.132895833,0.207070312,0.323109375,0.1071875,0.124067708,0.240182292,,,,,,,,,,,,
2021/9/16,0.063821181,0.058570486,0.064231597,0.158875,0.124906944,0.100567014,0.14909375,0.207632812,0.323083333,0.106927083,0.123265625,0.240182292,,,,,,,,,,,,
2021/9/17,0.061526389,0.058081597,0.064389931,0.158722222,0.124966667,0.100517014,0.156364583,0.207601563,0.323078125,0.110625,0.122333333,0.240260417,,,,,,,,,,,,
2021/9/18,0.060103472,0.057829514,0.064422917,0.158727083,0.124917708,0.100502431,0.157729167,0.207322917,0.322838542,0.114161458,0.121375,0.240182292,,,,,,,,,,,,
2021/9/19,0.058625694,0.057226389,0.064364931,0.158529861,0.124843403,0.100433333,0.156989583,0.206890625,0.322302083,0.115463542,0.120421875,0.239744792,,,,,,,,,,,,
2021/9/20,0.056887847,0.056371875,0.064250347,0.158117014,0.124734375,0.100320139,0.155046875,0.206557292,0.321921875,0.115369792,0.119317708,0.239119792,,,,,,,,,,,,
2021/9/21,0.05548125,0.055567361,0.064137847,0.157587847,0.124688542,0.100211806,0.152765625,0.206145833,0.321427083,0.114776042,0.118609375,0.238390625,,,,,,,,,,,,
2021/9/22,0.054244444,0.054774306,0.064077083,0.156911806,0.124697917,0.100123264,0.150458333,0.206057292,0.320880208,0.113854167,0.117677083,0.238104167,,,,,,,,,,,,
2021/9/23,0.052862153,0.053883681,0.063964583,0.156017708,0.124659028,0.100051736,0.147557292,0.205927083,0.320463542,0.112401042,0.116880208,0.2376875,,,,,,,,,,,,
2021/9/24,0.051212153,0.052711806,0.063862153,0.154772569,0.124604514,0.099955556,0.144005208,0.205856771,0.319786458,0.110541667,0.115932292,0.237208333,,,,,,,,,,,,
2021/9/25,0.050189583,0.051937847,0.063822917,0.153817014,0.124625,0.099882639,0.141036458,0.20621875,0.319520833,0.109104167,0.115270833,0.237260417,,,,,,,,,,,,
2021/9/26,0.049265625,0.051336111,0.063792361,0.152695833,0.124678472,0.099866667,0.137380208,0.206432292,0.319546875,0.106921875,0.114598958,0.237401042,,,,,,,,,,,,
2021/9/27,0.048156597,0.050526042,0.063715278,0.151182639,0.124746875,0.099865278,0.133546875,0.206822917,0.319541667,0.104729167,0.113807292,0.238046875,-38.04402953,-50.32580724,-58.85868903,-43.96847353,-53.75993061,-55.16375645,,,,,,
2021/9/28,0.047810069,0.050457639,0.063580208,0.150148264,0.124758681,0.099867014,0.131630208,0.207161458,0.319546875,0.103473958,0.11328125,0.2385625,,,,,,,-45.093337,-51.33211152,-52.5275978,-42.52272065,-56.93476612,-61.35754893
2021/9/29,0.047968403,0.050738889,0.063546181,0.149402431,0.124738889,0.099866667,0.130614583,0.207229167,0.319557292,0.102645833,0.113,0.238536458,,,,,,,,,,,,
2021/9/30,0.04750625,0.050511458,0.063552083,0.14826875,0.124637153,0.099830903,0.12890625,0.206822917,0.319505208,0.101703125,0.112213542,0.238588542,,,,,,,,,,,,
2021/10/1,0.046549306,0.049565972,0.063254514,0.146667708,0.124488194,0.099765278,0.125963542,0.205755208,0.318916667,0.100390625,0.111239583,0.23765625,,,,,,,,,,,,
2021/10/2,0.045754861,0.048611806,0.062975,0.14493125,0.124398264,0.099652083,0.12278125,0.20509375,0.318260417,0.099265625,0.110239583,0.23671875,,,,,,,,,,,,
2021/10/3,0.045005208,0.047732986,0.062788542,0.142881597,0.124360764,0.099559028,0.119473958,0.204861979,0.317546875,0.098088542,0.10959375,0.236046875,,,,,,,,,,,,
2021/10/4,0.044396181,0.047154514,0.062595833,0.140988194,0.124354167,0.099500347,0.116760417,0.205018229,0.317515625,0.097010417,0.109067708,0.236442708,,,,,,,,,,,,
2021/10/5,0.044160764,0.046984375,0.062437847,0.139790278,0.124339583,0.099499306,0.115322917,0.205205729,0.317505208,0.09634375,0.108348958,0.236807292,,,,,,,,,,,,
2021/10/6,0.043956597,0.046838194,0.062294097,0.138799306,0.124312153,0.099453819,0.114078125,0.205080729,0.317401042,0.09578125,0.108005208,0.236927083,,,,,,,,,,,,
2021/10/7,0.043507639,0.046451736,0.062140972,0.137248958,0.124228819,0.099414583,0.111619792,0.204502604,0.317223958,0.094927083,0.107380208,0.236901042,,,,,,,,,,,,
2021/10/8,0.043114583,0.046067014,0.061949653,0.135611806,0.124315625,0.099351736,0.108854167,0.203921875,0.316755208,0.093890625,0.106463542,0.236380208,,,,,,,,,,,,
2021/10/9,0.042564931,0.045645139,0.061677431,0.133886458,0.124313542,0.099295139,0.105473958,0.203018229,0.31621875,0.092359375,0.1054375,0.235526042,,,,,,,,,,,,
2021/10/10,0.042064706,0.045250327,0.061420261,0.132065972,0.124108681,0.09923125,0.102255208,0.201726562,0.315515625,0.091395833,0.10440625,0.234364583,,,,,,,,,,,,
2021/10/11,,,,0.130602083,0.123961806,0.099097222,0.100182292,0.200674479,0.314671875,0.090583333,0.103625,0.232916667,,,,,,,,,,,,
2021/10/12,,,,0.129622917,0.123847222,0.098959722,0.099427083,0.2,0.313802083,0.09015625,0.103255208,0.231708333,,,,,,,,,,,,
2021/10/13,,,,0.128477083,0.123745486,0.098872917,0.097848958,0.199328125,0.313026042,0.0895625,0.102541667,0.231182292,,,,,,,,,,,,
2021/10/14,,,,0.128161111,0.123845139,0.098780556,0.097338542,0.199278646,0.312432292,0.089005208,0.10246875,0.230526042,,,,,,,,,,,,
2021/10/15,,,,0.128165625,0.123919444,0.098708681,0.097609375,0.199109375,0.312,0.089041667,0.1025,0.230447917,,,,,,,,,,,,
2021/10/16,,,,0.127755903,0.12384375,0.098626042,0.096635417,0.198973958,0.311963542,0.08890625,0.101770833,0.230578125,,,,,,,,,,,,
2021/10/17,,,,0.127463542,0.12376875,0.098527431,0.096416667,0.198502604,0.311546875,0.088994792,0.1015,0.230286458,,,,,,,,,,,,
2021/10/18,,,,0.127180556,0.123759375,0.098455903,0.09578125,0.198518229,0.311411458,0.089145833,0.1015,0.230296875,,,,,,,-39.57507528,-51.90406628,-58.72126878,-41.04612595,-56.10136076,-64.6785349
2021/10/19,,,,0.126878819,0.123720833,0.098417708,0.095098958,0.198539062,0.311,0.089354167,0.101130208,0.230515625,-35.56038856,-49.83449038,-53.84216364,-27.79548516,-43.18708478,-46.51060992,,,,,,
2021/10/20,,,,0.126601389,0.123761458,0.098374306,0.094520833,0.198807292,0.311,0.090020833,0.101203125,0.230833333,,,,,,,,,,,,
2021/10/21,,,,0.126282639,0.12379375,0.098366667,0.093401042,0.199247396,0.311,0.090427083,0.100953125,0.231458333,,,,,,,,,,,,
2021/10/22,,,,0.125771181,0.123693403,0.098356597,0.091619792,0.198984375,0.31146875,0.090380208,0.100473958,0.23178125,,,,,,,,,,,,
2021/10/23,,,,0.125395486,0.123476736,0.098279514,0.090822917,0.197940104,0.311114583,0.090619792,0.099588542,0.231020833,,,,,,,,,,,,
2021/10/24,,,,0.125056944,0.123337847,0.098160764,0.090130208,0.19690625,0.310729167,0.090833333,0.099026042,0.229869792,,,,,,,,,,,,
2021/10/25,,,,0.124805208,0.1232125,0.098042708,0.089729167,0.195908854,0.30996875,0.091536458,0.098223958,0.228661458,,,,,,,,,,,,
2021/10/26,,,,0.124692708,0.123170139,0.097928472,0.0895,0.195351562,0.309203125,0.092447917,0.098,0.227515625,,,,,,,,,,,,
2021/10/27,,,,0.124778125,0.123144792,0.097825694,0.090119792,0.195333333,0.308817708,0.093541667,0.098,0.227213542,,,,,,,,,,,,
2021/10/28,,,,0.124842708,0.123191667,0.097789236,0.09003125,0.195554688,0.30865625,0.094635417,0.098161458,0.227682292,,,,,,,,,,,,
2021/10/29,,,,0.124747222,0.123184722,0.097733333,0.088916667,0.195546875,0.308557292,0.094947917,0.098,0.227880208,,,,,,,,,,,,
2021/10/30,,,,0.124610417,0.123103125,0.0977125,0.08796875,0.194942708,0.308328125,0.095244792,0.09725,0.227177083,,,,,,,,,,,,
2021/10/31,,,,0.124565972,0.123089583,0.097652083,0.086994792,0.194229167,0.307869792,0.0954375,0.097,0.226723958,,,,,,,,,,,,
2021/11/1,,,,0.1246,0.123088542,0.09760625,0.086421875,0.194221354,0.307765625,0.095598958,0.097,0.226526042,,,,,,,,,,,,
2021/11/2,,,,0.133284028,0.123066667,0.097593403,0.0901875,0.194164063,0.307473958,0.099973958,0.097020833,0.22659375,,,,,,,,,,,,
2021/11/3,,,,0.154138542,0.123015625,0.097549653,0.101557292,0.194098958,0.30734375,0.118765625,0.097,0.226864583,,,,,,,,,,,,
2021/11/4,,,,0.201309028,0.122953125,0.097462847,0.147364583,0.193296875,0.307151042,0.169130208,0.09740625,0.226270833,,,,,,,,,,,,
2021/11/5,,,,0.242966319,0.122916667,0.097290278,0.235604167,0.193080729,0.306526042,0.2314375,0.143625,0.226,,,,,,,,,,,,
2021/11/6,,,,0.227927431,0.123724306,0.097211806,0.225635417,0.194442708,0.30621875,0.214864583,0.192796875,0.225942708,,,,,,,,,,,,
2021/11/7,,,,0.225616667,0.127615278,0.097150694,0.21934375,0.199395833,0.306208333,0.209229167,0.203072917,0.225994792,,,,,,,,,,,,
2021/11/8,,,,0.230724306,0.133255556,0.09705625,0.220546875,0.205664063,0.306161458,0.212182292,0.2101875,0.225921875,,,,,,,,,,,,
2021/11/9,,,,0.225867014,0.138840625,0.097015972,0.217744792,0.211299479,0.305802083,0.209046875,0.213859375,0.225994792,,,,,,,,,,,,
2021/11/10,,,,0.221169097,0.141907292,0.096935764,0.213354167,0.214971354,0.305651042,0.204604167,0.214729167,0.225703125,,,,,,,,,,,,
2021/11/11,,,,0.217584028,0.143101042,0.096870833,0.209192708,0.216984375,0.305197917,0.200536458,0.2145,0.224651042,,,,,,,,,,,,
2021/11/12,,,,0.214995139,0.143702778,0.096745486,0.206322917,0.218945313,0.304494792,0.197463542,0.2145,0.224046875,,,,,,,,,,,,
2021/11/13,,,,0.212728819,0.144031597,0.096654861,0.20403125,0.220934896,0.304166667,0.195098958,0.214104167,0.224015625,,,,,,,,,,,,
2021/11/14,,,,0.210693403,0.144173264,0.096547917,0.201979167,0.222208333,0.304057292,0.1925,0.21371875,0.224026042,,,,,,,,,,,,
2021/11/15,,,,0.209017708,0.144270833,0.096459028,0.200359375,0.223302083,0.30340625,0.190984375,0.213098958,0.224,,,,,,,,,,,,
2021/11/16,,,,0.207503125,0.144309375,0.096383681,0.198723958,0.224263021,0.303166667,0.189015625,0.212510417,0.223734375,,,,,,,,,,,,
2021/11/17,,,,0.206107639,0.144314931,0.096301042,0.197682292,0.225210937,0.303166667,0.187411458,0.2121875,0.224036458,,,,,,,,,,,,
2021/11/18,,,,0.204785764,0.144278819,0.096262153,0.196239583,0.22584375,0.303036458,0.185807292,0.211692708,0.22390625,,,,,,,,,,,,
2021/11/19,,,,0.204087847,0.14421875,0.096240625,0.195213542,0.226770833,0.30275,0.185192708,0.2111875,0.223979167,,,,,,,,,,,,
2021/11/20,,,,0.203366667,0.144228819,0.096250347,0.194713542,0.228020833,0.30275,0.184734375,0.2110625,0.224640625,,,,,,,,,,,,
2021/11/21,,,,0.202343403,0.144197917,0.096263889,0.193546875,0.229005208,0.303145833,0.183546875,0.210791667,0.225473958,,,,,,,,,,,,
2021/11/22,,,,0.201372569,0.144062847,0.096300694,0.193213542,0.229929688,0.303151042,0.182380208,0.210328125,0.225817708,,,,,,,,,,,,
2021/11/23,,,,0.200472917,0.143865625,0.096251736,0.192604167,0.229359375,0.302828125,0.181265625,0.209619792,0.2248125,,,,,,,,,,,,
2021/11/24,0.104079514,0.090298611,0.059966667,0.200702778,0.143766319,0.096217708,0.192588542,0.228476562,0.302223958,0.181244792,0.209494792,0.223895833,,,,,,,,,,,,
2021/11/25,0.103896875,0.090244097,0.059965972,0.201217708,0.143675347,0.096207986,0.193005208,0.228898438,0.302020833,0.18171875,0.209494792,0.223822917,,,,,,,,,,,,
2021/11/26,0.103458947,0.090134386,0.059962456,0.200698958,0.143590625,0.096239931,0.192604167,0.229270833,0.301473958,0.181151042,0.209213542,0.223578125,,,,,,,,,,,,
2021/11/27,0.102922222,0.090019444,0.059966667,0.199967708,0.143443403,0.096233681,0.191734375,0.229552083,0.301109375,0.180010417,0.20865625,0.222973958,,,,,,,,,,,,
2021/11/28,0.102792708,0.089895486,0.059967014,0.1995125,0.143297569,0.096233333,0.1915,0.228875,0.301026042,0.179458333,0.2085,0.222213542,,,,,,,,,,,,
2021/11/29,0.103067014,0.089873264,0.059876042,0.199311458,0.143213021,0.096217708,0.191859375,0.228507812,0.300177083,0.179770833,0.208432292,0.221625,,,,,,,,,,,,
2021/11/30,0.106625,0.089771528,0.059674306,0.205828472,0.143030556,0.096235764,0.200119792,0.228658854,0.299661458,0.185572917,0.209098958,0.22090625,,,,,,,,,,,,
2021/12/1,0.134833333,0.089160764,0.0596625,0.222235764,0.143010764,0.096239583,0.221484375,0.229976563,0.299197917,0.201494792,0.21296875,0.220223958,,,,,,,,,,,,
2021/12/2,0.150113194,0.089838889,0.059666667,0.22938125,0.144129514,0.096245139,0.229958333,0.233356771,0.298828125,0.212828125,0.220901042,0.219572917,-62.85308597,-68.39505469,-65.9281683,-67.38326965,-77.49768834,-63.32780508,,,,,,
2021/12/3,0.146182639,0.090914583,0.059682292,0.225057986,0.145918056,0.096268056,0.22503125,0.2360625,0.298802083,0.208869792,0.223354167,0.219307292,,,,,,,-67.86647987,-64.72985005,-55.69205972,-68.12575005,-67.75776502,-60.40074858
2021/12/4,0.147037153,0.091835069,0.059666667,0.224745833,0.147040278,0.096291667,0.224916667,0.237557292,0.298333333,0.208979167,0.224359375,0.218390625,,,,,,,,,,,,
2021/12/5,0.150555903,0.092877431,0.059714583,0.227374306,0.148138889,0.096313194,0.226640625,0.23928125,0.298,0.2126875,0.226864583,0.217552083,,,,,,,,,,,,
2021/12/6,0.153453819,0.094105556,0.059777778,0.229569097,0.149617708,0.096333333,0.228786458,0.241101563,0.29746875,0.2145625,0.229703125,0.217239583,,,,,,,,,,,,
2021/12/7,0.153040972,0.095707639,0.059813542,0.227548611,0.150935764,0.096364236,0.227619792,0.242273438,0.2971875,0.213078125,0.230515625,0.21725,,,,,,,,,,,,
2021/12/8,0.150406944,0.09739375,0.059814931,0.224708333,0.151342361,0.096394792,0.225291667,0.242695312,0.296765625,0.210359375,0.230348958,0.216421875,,,,,,,,,,,,
2021/12/9,0.147675,0.098975,0.059828472,0.222122222,0.15133125,0.096495139,0.223515625,0.242713542,0.296395833,0.207328125,0.229848958,0.216067708,,,,,,,,,,,,
2021/12/10,0.145699653,0.100321181,0.059871181,0.221038889,0.151135764,0.096871875,0.222510417,0.242802083,0.2956875,0.20675,0.2295,0.215317708,,,,,,,,,,,,
2021/12/11,0.145708681,0.101440972,0.059917361,0.222533333,0.150940972,0.097678472,0.221302083,0.243174479,0.295635417,0.206848958,0.229958333,0.215083333,,,,,,,,,,,,
2021/12/12,0.145669097,0.102497917,0.059959722,0.22375625,0.150937153,0.098715625,0.2205,0.243484375,0.295286458,0.207494792,0.23034375,0.215177083,,,,,,,,,,,,
2021/12/13,0.162168056,0.103855556,0.060064583,0.235682639,0.151610764,0.099853819,0.241703125,0.245283854,0.295005208,0.220447917,0.233583333,0.215447917,,,,,,,,,,,,
2021/12/14,0.174189236,0.111315972,0.060216667,0.235230556,0.154379167,0.101122569,0.241739583,0.249541667,0.29459375,0.226432292,0.239234375,0.215447917,,,,,,,,,,,,
2021/12/15,0.169168403,0.118273958,0.060344097,0.231344097,0.155428125,0.102971528,0.236177083,0.252611979,0.294958333,0.221833333,0.239234375,0.216526042,,,,,,,,,,,,
2021/12/16,0.164321875,0.121951389,0.060440278,0.228947222,0.154983333,0.106878819,0.232760417,0.254898437,0.295286458,0.218546875,0.238546875,0.217609375,,,,,,,,,,,,
2021/12/17,0.159910417,0.124046875,0.060559375,0.226743403,0.154428819,0.111965278,0.229911458,0.256065104,0.295640625,0.215854167,0.238203125,0.218765625,,,,,,,,,,,,
2021/12/18,0.156181597,0.125202778,0.060678472,0.224509722,0.153820486,0.115448958,0.228286458,0.256822917,0.295682292,0.213442708,0.237557292,0.218958333,,,,,,,,,,,,
2021/12/19,0.153115625,0.125817014,0.060851389,0.222687153,0.153218403,0.117500694,0.227390625,0.257567708,0.295692708,0.212125,0.237078125,0.219052083,,,,,,,,,,,,
2021/12/20,0.150442361,0.126120833,0.061049306,0.221562153,0.152591667,0.118768403,0.227598958,0.258,0.29578125,0.212229167,0.237161458,0.219473958,,,,,,,,,,,,
2021/12/21,0.148545139,0.126131597,0.061287153,0.220781597,0.152043056,0.119502778,0.226291667,0.257755208,0.295651042,0.211489583,0.237,0.218739583,,,,,,,,,,,,
2021/12/22,0.147140625,0.126106597,0.061644097,0.220548611,0.151568056,0.119896875,0.226020833,0.257578125,0.295578125,0.210307292,0.236994792,0.217817708,,,,,,,,,,,,
2021/12/23,0.145080556,0.125997917,0.062108333,0.218995486,0.151189583,0.120040278,0.224427083,0.257130208,0.294947917,0.206390625,0.235734375,0.2175,,,,,,,,,,,,
2021/12/24,0.179567708,0.127353819,0.062802778,0.239976389,0.151319444,0.120113889,0.248630208,0.259054688,0.2943125,0.225567708,0.239369792,0.216817708,,,,,,,,,,,,
